,Genome,Rank,Count,Hamming_distance,Match
5640,G004299465,Kingdom,447,1,True
5641,G004299465,Class,420,3,True
5642,G004299465,Order,415,4,False
5643,G004299465,Order,408,3,False
5644,G004299465,Order,393,5,False
5645,G004299465,Order,390,2,False
5646,G004299465,Phylum,381,4,True
5647,G004299465,Family,380,2,True
5648,G004299465,Class,356,4,True
5649,G004299465,Class,353,4,False
5650,G004299465,Class,348,0,True
5651,G004299465,Class,340,5,False
5652,G004299465,Class,333,2,False
5653,G004299465,Class,328,3,False
5654,G004299465,Family,276,1,False
5655,G004299465,Phylum,275,0,True
5656,G004299465,Phylum,255,5,False
5657,G004299465,Kingdom,249,0,True
5658,G004299465,Class,233,5,True
5659,G004299465,Phylum,216,5,True
5660,G004299465,Phylum,203,3,False
5661,G004299465,Class,203,1,False
5662,G004299465,Family,196,3,True
5663,G004299465,Phylum,179,4,False
5664,G004299465,Order,166,1,False
5665,G004299465,Genus,128,0,True
5666,G004299465,Phylum,121,2,False
5667,G004299465,Family,101,4,True
5668,G004299465,Genus,81,1,True
5669,G004299465,Family,57,0,False
5670,G004299465,Class,49,0,False
5671,G004299465,Phylum,47,1,False
5672,G004299465,Family,39,5,True
5673,G004299465,Order,35,0,False
5674,G004299465,Genus,32,2,True
5675,G004299465,Phylum,17,0,False
5676,G004299465,Genus,7,3,True
5677,G004299465,Genus,5,4,True
5678,G004299465,Order,5,3,True
5679,G004299465,Order,3,1,True
5680,G004299465,Order,2,5,True
5681,G004299465,Order,2,2,True
5682,G004299465,Order,1,0,True
5683,G000743035,Species,67067,0,False
5684,G000743035,Species,52100,5,False
5685,G000743035,Species,28600,4,False
5686,G000743035,Species,19503,3,False
5687,G000743035,Species,12520,2,False
5688,G000743035,Species,9999,1,False
5689,G000743035,Genus,2405,5,False
5690,G000743035,Genus,1778,4,False
5691,G000743035,Genus,1353,3,False
5692,G000743035,Kingdom,1213,5,True
5693,G000743035,Genus,1114,2,False
5694,G000743035,Kingdom,829,1,True
5695,G000743035,Kingdom,747,4,True
5696,G000743035,Kingdom,684,0,True
5697,G000743035,Kingdom,671,2,True
5698,G000743035,Kingdom,654,3,True
5699,G000743035,Genus,638,1,False
5700,G000743035,Family,491,5,False
5701,G000743035,Family,432,3,False
5702,G000743035,Family,409,1,False
5703,G000743035,Family,405,2,False
5704,G000743035,Family,382,4,False
5705,G000743035,Class,381,1,True
5706,G000743035,Class,374,0,True
5707,G000743035,Class,368,5,False
5708,G000743035,Phylum,363,5,False
5709,G000743035,Class,340,4,False
5710,G000743035,Class,311,3,False
5711,G000743035,Phylum,292,1,True
5712,G000743035,Order,273,5,False
5713,G000743035,Class,273,2,False
5714,G000743035,Order,265,1,False
5715,G000743035,Order,263,2,False
5716,G000743035,Family,260,0,False
5717,G000743035,Order,240,4,False
5718,G000743035,Order,230,3,False
5719,G000743035,Class,228,2,True
5720,G000743035,Class,214,1,False
5721,G000743035,Genus,205,0,False
5722,G000743035,Phylum,198,0,True
5723,G000743035,Phylum,155,2,False
5724,G000743035,Phylum,141,4,False
5725,G000743035,Order,139,0,False
5726,G000743035,Phylum,127,3,False
5727,G000743035,Phylum,127,2,True
5728,G000743035,Class,112,3,True
5729,G000743035,Phylum,105,1,False
5730,G000743035,Class,93,4,True
5731,G000743035,Class,78,5,True
5732,G000743035,Phylum,74,4,True
5733,G000743035,Phylum,73,3,True
5734,G000743035,Class,65,0,False
5735,G000743035,Phylum,31,5,True
5736,G000743035,Phylum,22,0,False
5737,G000743035,Order,4,3,True
5738,G000743035,Order,2,1,True
5739,G000743035,Kingdom,1,5,False
5740,G000743035,Kingdom,1,1,False
5741,G004000645,Species,79923,5,False
5742,G004000645,Species,54674,4,False
5743,G004000645,Species,48827,3,False
5744,G004000645,Species,40057,2,False
5745,G004000645,Species,38729,0,False
5746,G004000645,Species,32422,1,False
5747,G004000645,Genus,3397,0,False
5748,G004000645,Genus,3253,5,False
5749,G004000645,Order,2832,0,True
5750,G004000645,Genus,2564,3,False
5751,G004000645,Genus,2501,4,False
5752,G004000645,Genus,2400,2,False
5753,G004000645,Genus,2341,1,False
5754,G004000645,Kingdom,1604,1,True
5755,G004000645,Kingdom,1405,0,True
5756,G004000645,Kingdom,1235,2,True
5757,G004000645,Order,1180,1,True
5758,G004000645,Kingdom,947,3,True
5759,G004000645,Order,835,2,True
5760,G004000645,Kingdom,758,5,True
5761,G004000645,Phylum,738,0,True
5762,G004000645,Family,729,5,False
5763,G004000645,Order,727,3,True
5764,G004000645,Family,725,3,False
5765,G004000645,Family,703,4,False
5766,G004000645,Kingdom,698,4,True
5767,G004000645,Family,678,2,False
5768,G004000645,Family,612,1,False
5769,G004000645,Order,571,4,True
5770,G004000645,Class,508,3,False
5771,G004000645,Class,502,2,False
5772,G004000645,Family,492,0,True
5773,G004000645,Family,490,1,True
5774,G004000645,Phylum,453,1,True
5775,G004000645,Class,433,4,False
5776,G004000645,Order,420,5,True
5777,G004000645,Class,398,5,False
5778,G004000645,Phylum,377,3,False
5779,G004000645,Phylum,367,5,False
5780,G004000645,Phylum,365,2,False
5781,G004000645,Order,361,5,False
5782,G004000645,Order,349,2,False
5783,G004000645,Family,348,0,False
5784,G004000645,Order,337,4,False
5785,G004000645,Family,317,2,True
5786,G004000645,Phylum,313,4,False
5787,G004000645,Order,308,3,False
5788,G004000645,Phylum,302,2,True
5789,G004000645,Phylum,284,3,True
5790,G004000645,Class,283,1,False
5791,G004000645,Phylum,252,1,False
5792,G004000645,Phylum,201,4,True
5793,G004000645,Family,161,3,True
5794,G004000645,Order,154,1,False
5795,G004000645,Phylum,152,5,True
5796,G004000645,Class,86,0,False
5797,G004000645,Phylum,80,0,False
5798,G004000645,Family,69,4,True
5799,G004000645,Class,27,2,True
5800,G004000645,Class,24,1,True
5801,G004000645,Family,20,5,True
5802,G004000645,Order,16,0,False
5803,G004000645,Class,15,0,True
5804,G004000645,Class,12,3,True
5805,G004000645,Class,8,5,True
5806,G004000645,Kingdom,3,4,False
5807,G004000645,Kingdom,2,5,False
5808,G004000645,Class,1,4,True
5809,G003514535,Genus,1259824,0,True
5810,G003514535,Genus,54764,1,True
5811,G003514535,Species,38053,5,False
5812,G003514535,Species,25051,4,False
5813,G003514535,Species,19323,3,False
5814,G003514535,Species,11827,2,False
5815,G003514535,Genus,8135,2,True
5816,G003514535,Genus,6476,3,True
5817,G003514535,Species,5187,1,False
5818,G003514535,Genus,4553,4,True
5819,G003514535,Species,3043,0,True
5820,G003514535,Genus,2882,5,True
5821,G003514535,Genus,1136,5,False
5822,G003514535,Genus,792,4,False
5823,G003514535,Genus,557,3,False
5824,G003514535,Kingdom,468,5,True
5825,G003514535,Kingdom,450,0,True
5826,G003514535,Kingdom,442,4,True
5827,G003514535,Kingdom,422,3,True
5828,G003514535,Kingdom,411,2,True
5829,G003514535,Genus,376,2,False
5830,G003514535,Family,333,5,False
5831,G003514535,Class,321,3,False
5832,G003514535,Class,311,4,False
5833,G003514535,Class,309,5,False
5834,G003514535,Kingdom,307,1,True
5835,G003514535,Order,302,0,True
5836,G003514535,Family,271,4,False
5837,G003514535,Family,234,3,False
5838,G003514535,Class,227,2,False
5839,G003514535,Phylum,219,3,False
5840,G003514535,Phylum,214,5,False
5841,G003514535,Order,198,5,False
5842,G003514535,Species,198,0,False
5843,G003514535,Order,189,4,False
5844,G003514535,Phylum,182,2,False
5845,G003514535,Phylum,175,4,False
5846,G003514535,Class,155,0,True
5847,G003514535,Species,139,1,True
5848,G003514535,Family,128,2,False
5849,G003514535,Genus,127,1,False
5850,G003514535,Class,126,1,False
5851,G003514535,Order,125,3,False
5852,G003514535,Order,119,2,False
5853,G003514535,Family,87,1,False
5854,G003514535,Phylum,80,1,False
5855,G003514535,Order,57,1,False
5856,G003514535,Family,42,0,True
5857,G003514535,Phylum,29,3,True
5858,G003514535,Phylum,28,0,True
5859,G003514535,Phylum,26,4,True
5860,G003514535,Phylum,23,5,True
5861,G003514535,Order,21,1,True
5862,G003514535,Phylum,17,1,True
5863,G003514535,Species,15,2,True
5864,G003514535,Phylum,12,2,True
5865,G003514535,Class,12,1,True
5866,G003514535,Species,10,3,True
5867,G003514535,Genus,10,0,False
5868,G003514535,Order,8,3,True
5869,G003514535,Class,8,3,True
5870,G003514535,Phylum,6,0,False
5871,G003514535,Species,5,5,True
5872,G003514535,Species,5,4,True
5873,G003514535,Order,5,2,True
5874,G003514535,Kingdom,4,3,False
5875,G003514535,Class,4,2,True
5876,G003514535,Family,4,1,True
5877,G003514535,Family,3,4,True
5878,G003514535,Class,3,0,False
5879,G003514535,Order,2,5,True
5880,G003514535,Order,2,4,True
5881,G003514535,Kingdom,2,4,False
5882,G003514535,Class,1,5,True
5883,G003514535,Class,1,4,True
5884,G003514535,Family,1,2,True
5885,G003514535,Family,1,0,False
5886,G002330965,Species,408020,0,False
5887,G002330965,Species,180069,5,False
5888,G002330965,Species,115569,1,False
5889,G002330965,Species,95535,4,False
5890,G002330965,Species,86368,2,False
5891,G002330965,Species,83868,3,False
5892,G002330965,Class,18833,1,True
5893,G002330965,Class,14885,0,True
5894,G002330965,Class,11787,2,True
5895,G002330965,Genus,11412,0,True
5896,G002330965,Order,6619,0,True
5897,G002330965,Genus,5437,2,False
5898,G002330965,Class,5383,3,True
5899,G002330965,Genus,4826,5,False
5900,G002330965,Genus,4516,3,False
5901,G002330965,Genus,4259,1,False
5902,G002330965,Family,3863,0,True
5903,G002330965,Genus,3754,4,False
5904,G002330965,Order,3524,1,True
5905,G002330965,Kingdom,2900,1,True
5906,G002330965,Class,2434,4,True
5907,G002330965,Family,2367,2,False
5908,G002330965,Kingdom,2119,2,True
5909,G002330965,Family,2090,1,False
5910,G002330965,Order,2051,2,True
5911,G002330965,Family,1833,1,True
5912,G002330965,Family,1764,3,False
5913,G002330965,Class,1696,5,True
5914,G002330965,Family,1552,5,False
5915,G002330965,Kingdom,1388,0,True
5916,G002330965,Family,1283,4,False
5917,G002330965,Kingdom,1210,3,True
5918,G002330965,Genus,1106,1,True
5919,G002330965,Family,1046,2,True
5920,G002330965,Order,940,3,True
5921,G002330965,Order,864,2,False
5922,G002330965,Kingdom,643,4,True
5923,G002330965,Order,627,1,False
5924,G002330965,Kingdom,617,5,True
5925,G002330965,Genus,605,0,False
5926,G002330965,Order,538,3,False
5927,G002330965,Order,466,5,False
5928,G002330965,Phylum,455,2,False
5929,G002330965,Family,453,3,True
5930,G002330965,Phylum,408,1,True
5931,G002330965,Order,397,4,False
5932,G002330965,Phylum,335,1,False
5933,G002330965,Phylum,334,5,False
5934,G002330965,Phylum,321,3,False
5935,G002330965,Class,317,2,False
5936,G002330965,Order,312,4,True
5937,G002330965,Class,287,5,False
5938,G002330965,Phylum,287,0,True
5939,G002330965,Class,284,1,False
5940,G002330965,Phylum,281,2,True
5941,G002330965,Class,267,3,False
5942,G002330965,Family,257,4,True
5943,G002330965,Class,252,4,False
5944,G002330965,Phylum,237,4,False
5945,G002330965,Family,206,0,False
5946,G002330965,Order,172,5,True
5947,G002330965,Phylum,145,3,True
5948,G002330965,Family,129,5,True
5949,G002330965,Genus,115,2,True
5950,G002330965,Order,68,0,False
5951,G002330965,Class,61,0,False
5952,G002330965,Phylum,58,0,False
5953,G002330965,Phylum,46,4,True
5954,G002330965,Genus,43,3,True
5955,G002330965,Phylum,29,5,True
5956,G002330965,Genus,18,4,True
5957,G002330965,Genus,7,5,True
5958,G003226295,Species,31710,5,False
5959,G003226295,Species,16902,4,False
5960,G003226295,Species,10288,3,False
5961,G003226295,Species,4658,2,False
5962,G003226295,Species,1836,1,False
5963,G003226295,Genus,1342,5,False
5964,G003226295,Genus,897,4,False
5965,G003226295,Kingdom,849,5,True
5966,G003226295,Genus,730,3,False
5967,G003226295,Kingdom,568,4,True
5968,G003226295,Kingdom,505,1,True
5969,G003226295,Genus,485,2,False
5970,G003226295,Kingdom,463,3,True
5971,G003226295,Kingdom,437,2,True
5972,G003226295,Kingdom,367,0,True
5973,G003226295,Species,359,0,False
5974,G003226295,Genus,338,1,False
5975,G003226295,Class,306,4,False
5976,G003226295,Family,281,5,False
5977,G003226295,Phylum,278,5,False
5978,G003226295,Class,265,5,False
5979,G003226295,Family,245,4,False
5980,G003226295,Order,241,5,False
5981,G003226295,Family,239,3,False
5982,G003226295,Class,210,3,False
5983,G003226295,Phylum,202,4,False
5984,G003226295,Family,190,2,False
5985,G003226295,Phylum,168,3,False
5986,G003226295,Class,162,2,False
5987,G003226295,Order,159,4,False
5988,G003226295,Family,157,1,False
5989,G003226295,Order,127,3,False
5990,G003226295,Phylum,127,2,False
5991,G003226295,Genus,116,0,False
5992,G003226295,Class,106,1,False
5993,G003226295,Phylum,101,1,False
5994,G003226295,Order,93,2,False
5995,G003226295,Order,80,1,False
5996,G003226295,Phylum,77,1,True
5997,G003226295,Phylum,65,4,True
5998,G003226295,Phylum,64,2,True
5999,G003226295,Family,61,0,False
6000,G003226295,Phylum,60,3,True
6001,G003226295,Phylum,54,5,True
6002,G003226295,Phylum,52,0,False
6003,G003226295,Phylum,51,0,True
6004,G003226295,Class,36,0,False
6005,G003226295,Class,19,0,True
6006,G003226295,Class,18,1,True
6007,G003226295,Order,14,0,False
6008,G003226295,Class,7,2,True
6009,G003226295,Order,7,1,True
6010,G003226295,Order,4,0,True
6011,G003226295,Kingdom,2,4,False
6012,G003226295,Kingdom,2,1,False
6013,G003226295,Kingdom,1,3,False
6014,G003226295,Order,1,2,True
6015,G003226295,Kingdom,1,2,False
6016,G002634395,Species,65953,0,False
6017,G002634395,Species,64391,5,False
6018,G002634395,Species,48700,1,False
6019,G002634395,Species,47353,4,False
6020,G002634395,Species,46571,3,False
6021,G002634395,Species,45759,2,False
6022,G002634395,Genus,2106,5,False
6023,G002634395,Genus,1617,4,False
6024,G002634395,Genus,1312,3,False
6025,G002634395,Kingdom,1013,3,True
6026,G002634395,Kingdom,934,4,True
6027,G002634395,Kingdom,918,2,True
6028,G002634395,Kingdom,908,5,True
6029,G002634395,Genus,881,0,True
6030,G002634395,Genus,870,2,False
6031,G002634395,Class,818,4,False
6032,G002634395,Class,777,3,False
6033,G002634395,Phylum,753,3,False
6034,G002634395,Class,731,2,False
6035,G002634395,Kingdom,723,1,True
6036,G002634395,Class,698,5,False
6037,G002634395,Phylum,632,4,False
6038,G002634395,Phylum,620,2,False
6039,G002634395,Phylum,555,5,False
6040,G002634395,Family,550,4,False
6041,G002634395,Family,522,5,False
6042,G002634395,Class,491,1,False
6043,G002634395,Family,480,2,False
6044,G002634395,Family,479,3,False
6045,G002634395,Genus,473,1,False
6046,G002634395,Order,470,5,False
6047,G002634395,Genus,461,1,True
6048,G002634395,Phylum,424,1,False
6049,G002634395,Order,406,3,False
6050,G002634395,Order,384,4,False
6051,G002634395,Kingdom,328,0,True
6052,G002634395,Family,325,1,False
6053,G002634395,Order,288,2,False
6054,G002634395,Genus,249,2,True
6055,G002634395,Family,243,0,False
6056,G002634395,Phylum,187,0,False
6057,G002634395,Class,161,0,False
6058,G002634395,Order,139,1,False
6059,G002634395,Genus,106,0,False
6060,G002634395,Order,69,0,False
6061,G002634395,Genus,56,3,True
6062,G002634395,Genus,47,4,True
6063,G002634395,Genus,15,5,True
6064,G002634395,Kingdom,3,3,False
6065,G002634395,Kingdom,2,5,False
6066,G002634395,Kingdom,1,2,False
6067,G001592145,Species,652251,0,True
6068,G001592145,Species,167912,5,False
6069,G001592145,Species,84574,4,False
6070,G001592145,Species,68108,3,False
6071,G001592145,Species,59074,2,False
6072,G001592145,Species,37406,1,False
6073,G001592145,Species,23627,1,True
6074,G001592145,Class,13258,1,True
6075,G001592145,Class,11057,0,True
6076,G001592145,Class,8966,2,True
6077,G001592145,Family,7635,0,True
6078,G001592145,Order,7318,0,True
6079,G001592145,Genus,4331,2,False
6080,G001592145,Class,4328,3,True
6081,G001592145,Genus,4314,5,False
6082,G001592145,Order,4066,1,True
6083,G001592145,Genus,3995,3,False
6084,G001592145,Genus,3823,1,False
6085,G001592145,Genus,3354,4,False
6086,G001592145,Kingdom,2352,1,True
6087,G001592145,Order,2267,2,True
6088,G001592145,Family,2211,2,False
6089,G001592145,Class,2106,4,True
6090,G001592145,Family,2080,1,False
6091,G001592145,Kingdom,1900,2,True
6092,G001592145,Family,1697,3,False
6093,G001592145,Kingdom,1497,0,True
6094,G001592145,Family,1415,5,False
6095,G001592145,Class,1406,5,True
6096,G001592145,Family,1212,4,False
6097,G001592145,Kingdom,996,3,True
6098,G001592145,Order,860,3,True
6099,G001592145,Species,730,2,True
6100,G001592145,Order,632,2,False
6101,G001592145,Kingdom,614,5,True
6102,G001592145,Family,548,1,True
6103,G001592145,Kingdom,546,4,True
6104,G001592145,Order,526,1,False
6105,G001592145,Order,416,4,True
6106,G001592145,Order,408,3,False
6107,G001592145,Order,397,5,False
6108,G001592145,Phylum,346,2,False
6109,G001592145,Order,343,4,False
6110,G001592145,Phylum,339,1,True
6111,G001592145,Species,295,3,True
6112,G001592145,Phylum,293,3,False
6113,G001592145,Genus,288,0,True
6114,G001592145,Phylum,282,5,False
6115,G001592145,Species,263,4,True
6116,G001592145,Species,248,5,True
6117,G001592145,Phylum,248,1,False
6118,G001592145,Class,242,5,False
6119,G001592145,Class,241,3,False
6120,G001592145,Class,234,2,False
6121,G001592145,Class,222,4,False
6122,G001592145,Phylum,221,0,True
6123,G001592145,Phylum,204,4,False
6124,G001592145,Genus,202,0,False
6125,G001592145,Phylum,200,2,True
6126,G001592145,Family,188,2,True
6127,G001592145,Class,165,1,False
6128,G001592145,Order,155,5,True
6129,G001592145,Family,154,0,False
6130,G001592145,Species,143,0,False
6131,G001592145,Phylum,91,3,True
6132,G001592145,Family,81,3,True
6133,G001592145,Phylum,47,4,True
6134,G001592145,Phylum,37,5,True
6135,G001592145,Family,32,4,True
6136,G001592145,Genus,21,1,True
6137,G001592145,Order,20,0,False
6138,G001592145,Family,12,5,True
6139,G001592145,Phylum,8,0,False
6140,G001592145,Class,7,0,False
6141,G001592145,Genus,4,3,True
6142,G001592145,Kingdom,1,5,False
6143,G001592145,Genus,1,4,True
6144,G001592145,Kingdom,1,4,False
6145,G001592145,Genus,1,2,True
6146,G004210805,Species,132279,5,False
6147,G004210805,Species,130872,2,False
6148,G004210805,Species,116649,3,False
6149,G004210805,Species,107478,1,False
6150,G004210805,Species,101274,4,False
6151,G004210805,Species,46600,0,False
6152,G004210805,Family,18131,1,True
6153,G004210805,Family,15775,0,True
6154,G004210805,Family,10626,2,True
6155,G004210805,Genus,6027,0,True
6156,G004210805,Phylum,4887,1,True
6157,G004210805,Family,4458,3,True
6158,G004210805,Genus,4187,1,True
6159,G004210805,Order,3628,1,True
6160,G004210805,Phylum,3355,2,True
6161,G004210805,Genus,3120,2,False
6162,G004210805,Genus,2978,5,False
6163,G004210805,Genus,2717,1,False
6164,G004210805,Phylum,2645,0,True
6165,G004210805,Order,2599,0,True
6166,G004210805,Genus,2453,3,False
6167,G004210805,Order,2303,2,True
6168,G004210805,Genus,2155,4,False
6169,G004210805,Family,1840,2,False
6170,G004210805,Kingdom,1828,1,True
6171,G004210805,Genus,1737,2,True
6172,G004210805,Family,1722,4,True
6173,G004210805,Class,1573,1,True
6174,G004210805,Family,1560,1,False
6175,G004210805,Phylum,1553,3,True
6176,G004210805,Family,1472,3,False
6177,G004210805,Kingdom,1463,2,True
6178,G004210805,Class,1097,0,True
6179,G004210805,Class,1061,2,False
6180,G004210805,Order,977,3,True
6181,G004210805,Family,965,4,False
6182,G004210805,Class,954,2,True
6183,G004210805,Kingdom,948,3,True
6184,G004210805,Family,940,5,False
6185,G004210805,Class,935,3,False
6186,G004210805,Class,918,1,False
6187,G004210805,Kingdom,787,0,True
6188,G004210805,Class,779,5,False
6189,G004210805,Class,725,4,False
6190,G004210805,Family,720,5,True
6191,G004210805,Genus,657,0,False
6192,G004210805,Phylum,656,4,True
6193,G004210805,Genus,603,3,True
6194,G004210805,Kingdom,602,5,True
6195,G004210805,Kingdom,548,4,True
6196,G004210805,Class,464,3,True
6197,G004210805,Order,441,2,False
6198,G004210805,Order,429,4,True
6199,G004210805,Order,418,5,False
6200,G004210805,Order,409,3,False
6201,G004210805,Order,379,4,False
6202,G004210805,Phylum,359,5,True
6203,G004210805,Family,352,0,False
6204,G004210805,Order,276,1,False
6205,G004210805,Genus,193,4,True
6206,G004210805,Phylum,191,5,False
6207,G004210805,Class,188,4,True
6208,G004210805,Order,151,5,True
6209,G004210805,Class,140,0,False
6210,G004210805,Phylum,107,4,False
6211,G004210805,Phylum,90,3,False
6212,G004210805,Class,78,5,True
6213,G004210805,Phylum,61,2,False
6214,G004210805,Genus,55,5,True
6215,G004210805,Order,30,0,False
6216,G004210805,Phylum,21,1,False
6217,G004210805,Phylum,4,0,False
6218,G004292595,Species,41975,5,False
6219,G004292595,Species,24306,4,False
6220,G004292595,Species,16146,3,False
6221,G004292595,Species,8297,2,False
6222,G004292595,Species,2668,1,False
6223,G004292595,Genus,1762,5,False
6224,G004292595,Genus,1152,4,False
6225,G004292595,Genus,922,3,False
6226,G004292595,Kingdom,850,5,True
6227,G004292595,Genus,622,2,False
6228,G004292595,Kingdom,513,4,True
6229,G004292595,Phylum,403,5,False
6230,G004292595,Kingdom,398,3,True
6231,G004292595,Class,363,5,False
6232,G004292595,Family,345,5,False
6233,G004292595,Phylum,340,4,False
6234,G004292595,Species,333,0,False
6235,G004292595,Phylum,332,3,False
6236,G004292595,Kingdom,332,2,True
6237,G004292595,Order,325,5,False
6238,G004292595,Class,295,4,False
6239,G004292595,Family,280,4,False
6240,G004292595,Family,263,3,False
6241,G004292595,Class,263,3,False
6242,G004292595,Phylum,257,2,False
6243,G004292595,Genus,254,1,False
6244,G004292595,Kingdom,246,1,True
6245,G004292595,Order,225,4,False
6246,G004292595,Class,221,2,False
6247,G004292595,Family,195,2,False
6248,G004292595,Order,166,3,False
6249,G004292595,Order,135,2,False
6250,G004292595,Class,132,1,False
6251,G004292595,Phylum,126,1,False
6252,G004292595,Family,92,1,False
6253,G004292595,Kingdom,84,0,True
6254,G004292595,Order,83,1,False
6255,G004292595,Genus,75,0,False
6256,G004292595,Family,60,0,False
6257,G004292595,Phylum,47,0,False
6258,G004292595,Class,43,0,False
6259,G004292595,Order,31,0,False
6260,G004292595,Genus,18,1,True
6261,G004292595,Genus,5,2,True
6262,G004292595,Genus,2,0,True
6263,G004292595,Kingdom,1,2,False
6264,G012516825,Species,63011,5,False
6265,G012516825,Species,39327,4,False
6266,G012516825,Species,26990,3,False
6267,G012516825,Species,14450,2,False
6268,G012516825,Species,4847,1,False
6269,G012516825,Genus,2939,5,False
6270,G012516825,Genus,2133,4,False
6271,G012516825,Genus,1648,3,False
6272,G012516825,Kingdom,1259,5,True
6273,G012516825,Class,1112,0,False
6274,G012516825,Phylum,1061,3,True
6275,G012516825,Phylum,1046,4,True
6276,G012516825,Genus,1035,2,False
6277,G012516825,Phylum,1023,5,True
6278,G012516825,Kingdom,766,4,True
6279,G012516825,Phylum,734,2,True
6280,G012516825,Species,675,0,False
6281,G012516825,Family,641,5,False
6282,G012516825,Kingdom,627,3,True
6283,G012516825,Family,591,3,False
6284,G012516825,Family,558,4,False
6285,G012516825,Genus,530,1,False
6286,G012516825,Family,460,2,False
6287,G012516825,Phylum,434,1,True
6288,G012516825,Kingdom,414,2,True
6289,G012516825,Kingdom,364,1,True
6290,G012516825,Class,343,5,False
6291,G012516825,Family,338,1,False
6292,G012516825,Order,276,5,False
6293,G012516825,Phylum,256,5,False
6294,G012516825,Kingdom,252,0,True
6295,G012516825,Class,247,4,False
6296,G012516825,Phylum,240,0,True
6297,G012516825,Order,238,4,False
6298,G012516825,Order,186,3,False
6299,G012516825,Class,186,3,False
6300,G012516825,Genus,186,0,False
6301,G012516825,Phylum,176,4,False
6302,G012516825,Class,154,2,False
6303,G012516825,Order,136,2,False
6304,G012516825,Family,134,0,False
6305,G012516825,Order,124,1,True
6306,G012516825,Class,122,1,False
6307,G012516825,Phylum,109,3,False
6308,G012516825,Order,105,0,True
6309,G012516825,Phylum,98,2,False
6310,G012516825,Order,76,1,False
6311,G012516825,Phylum,62,1,False
6312,G012516825,Order,57,2,True
6313,G012516825,Order,55,3,True
6314,G012516825,Order,53,4,True
6315,G012516825,Order,32,5,True
6316,G012516825,Order,30,0,False
6317,G012516825,Genus,18,1,True
6318,G012516825,Genus,8,2,True
6319,G012516825,Genus,5,3,True
6320,G012516825,Kingdom,4,4,False
6321,G012516825,Genus,4,0,True
6322,G012516825,Genus,2,5,True
6323,G012516825,Genus,2,4,True
6324,G012516825,Class,2,1,True
6325,G012516825,Phylum,1,0,False
6326,G001516055,Species,1288902,0,True
6327,G001516055,Species,50930,1,True
6328,G001516055,Species,39492,5,False
6329,G001516055,Species,24999,4,False
6330,G001516055,Species,18375,3,False
6331,G001516055,Species,11406,2,False
6332,G001516055,Order,7972,0,True
6333,G001516055,Species,6058,1,False
6334,G001516055,Genus,1829,5,False
6335,G001516055,Species,1594,2,True
6336,G001516055,Genus,1257,4,False
6337,G001516055,Genus,998,3,False
6338,G001516055,Genus,872,2,False
6339,G001516055,Phylum,871,0,True
6340,G001516055,Kingdom,744,5,True
6341,G001516055,Kingdom,729,0,True
6342,G001516055,Genus,659,0,True
6343,G001516055,Order,597,1,True
6344,G001516055,Kingdom,596,1,True
6345,G001516055,Genus,574,1,False
6346,G001516055,Species,492,3,True
6347,G001516055,Family,460,1,False
6348,G001516055,Kingdom,414,4,True
6349,G001516055,Family,407,2,False
6350,G001516055,Kingdom,398,3,True
6351,G001516055,Phylum,360,1,True
6352,G001516055,Family,338,3,False
6353,G001516055,Species,322,4,True
6354,G001516055,Family,316,5,False
6355,G001516055,Kingdom,310,2,True
6356,G001516055,Family,297,4,False
6357,G001516055,Phylum,240,5,False
6358,G001516055,Class,225,5,False
6359,G001516055,Order,216,2,True
6360,G001516055,Phylum,208,2,True
6361,G001516055,Species,176,5,True
6362,G001516055,Order,161,5,False
6363,G001516055,Class,140,4,False
6364,G001516055,Order,135,5,True
6365,G001516055,Order,131,4,False
6366,G001516055,Phylum,123,3,True
6367,G001516055,Order,122,3,False
6368,G001516055,Order,120,3,True
6369,G001516055,Phylum,120,3,False
6370,G001516055,Order,120,1,False
6371,G001516055,Order,117,4,True
6372,G001516055,Order,117,2,False
6373,G001516055,Phylum,117,2,False
6374,G001516055,Phylum,113,4,False
6375,G001516055,Class,106,3,False
6376,G001516055,Family,93,0,False
6377,G001516055,Class,89,2,False
6378,G001516055,Class,88,1,False
6379,G001516055,Phylum,83,5,True
6380,G001516055,Class,83,0,True
6381,G001516055,Phylum,80,4,True
6382,G001516055,Phylum,67,1,False
6383,G001516055,Class,45,2,True
6384,G001516055,Genus,40,1,True
6385,G001516055,Class,38,3,True
6386,G001516055,Class,38,1,True
6387,G001516055,Genus,34,0,False
6388,G001516055,Species,28,0,False
6389,G001516055,Class,27,4,True
6390,G001516055,Family,22,0,True
6391,G001516055,Order,18,0,False
6392,G001516055,Class,16,5,True
6393,G001516055,Class,15,0,False
6394,G001516055,Phylum,4,0,False
6395,G001516055,Kingdom,3,2,False
6396,G001516055,Genus,2,3,True
6397,G001516055,Genus,1,5,True
6398,G001516055,Genus,1,2,True
6399,G000773465,Species,675325,0,True
6400,G000773465,Species,162416,1,True
6401,G000773465,Species,62658,5,False
6402,G000773465,Species,45852,4,False
6403,G000773465,Species,38367,3,False
6404,G000773465,Species,29882,2,True
6405,G000773465,Species,26258,2,False
6406,G000773465,Species,11595,1,False
6407,G000773465,Species,6421,3,True
6408,G000773465,Family,5271,0,True
6409,G000773465,Genus,3176,5,False
6410,G000773465,Genus,3091,3,False
6411,G000773465,Genus,2867,2,False
